"title","year","length","budget","rating","votes","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","mpaa","Action","Animation","Comedy","Drama","Documentary","Romance","Short"
"Shaft",1971,100,1125000,6.5,2923,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"",1,0,0,1,0,0,0
"War Lover, The",1962,105,NA,6.3,150,4.5,0,4.5,4.5,4.5,24.5,24.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"Marie-Chantal contre le docteur Kha",1965,113,NA,5,31,4.5,4.5,4.5,14.5,14.5,4.5,14.5,14.5,0,4.5,"",1,0,0,0,0,0,0
"Money from Home",1953,100,NA,5.4,98,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,14.5,"",0,0,1,0,0,0,0
"Confessions of Boston Blackie",1941,65,NA,6.7,16,0,4.5,0,0,0,14.5,24.5,14.5,14.5,14.5,"",0,0,0,1,0,0,0
"Scarlet Hour, The",1956,95,NA,6.2,9,0,0,14.5,14.5,0,24.5,24.5,0,14.5,24.5,"",0,0,0,1,0,0,0
"Riders of the Purple Sage, The",1941,58,NA,4.9,12,14.5,0,0,0,0,44.5,0,14.5,4.5,14.5,"",0,0,0,0,0,0,0
"Futei no kisetsu",2000,88,NA,6,23,0,0,4.5,4.5,4.5,4.5,34.5,14.5,14.5,14.5,"",0,0,1,1,0,0,0
"Sensualidad",1951,96,NA,8.6,9,0,0,0,0,0,0,24.5,14.5,24.5,44.5,"",0,0,0,1,0,0,0
"Alias Nick Beal",1949,93,NA,7.4,60,0,4.5,0,4.5,4.5,4.5,24.5,34.5,14.5,14.5,"",0,0,0,1,0,0,0
"Bad Company",1931,76,NA,5.8,23,0,4.5,0,4.5,4.5,34.5,14.5,24.5,0,4.5,"",0,0,0,1,0,0,0
"Ghosting, The",1992,110,NA,1.6,11,45.5,4.5,4.5,0,0,4.5,0,0,0,14.5,"",0,0,0,0,0,0,0
"What a Woman!",1943,94,NA,5.5,12,0,4.5,14.5,0,4.5,34.5,34.5,0,0,0,"",0,0,1,0,0,1,0
"Don Quijote de Orson Welles",1992,111,NA,5,73,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Gunsight Ridge",1957,85,NA,5.3,12,0,0,0,24.5,4.5,24.5,24.5,0,0,14.5,"",0,0,0,0,0,0,0
"Vibrations sexuelles",1977,75,NA,1.9,9,24.5,14.5,24.5,14.5,14.5,24.5,0,0,0,0,"",0,0,0,0,0,0,0
"Kniven i hjertet",1981,90,NA,6.3,11,0,0,0,0,0,34.5,0,14.5,14.5,24.5,"",0,0,0,1,0,0,0
"Yellow",1998,90,NA,5.9,97,14.5,4.5,4.5,4.5,4.5,4.5,14.5,4.5,14.5,24.5,"R",0,0,1,1,0,0,0
"Symphonie pour un massacre",1963,115,NA,7.3,7,0,0,0,14.5,14.5,14.5,14.5,14.5,0,24.5,"",0,0,0,1,0,0,0
"Johnny Holiday",1949,92,NA,6.3,19,0,0,0,0,4.5,24.5,4.5,4.5,4.5,45.5,"",0,0,0,1,0,0,0
"Jung (War) in the Land of the Mujaheddin",2001,114,275000,8,27,0,4.5,4.5,0,0,4.5,4.5,24.5,4.5,45.5,"",0,0,0,0,1,0,0
"Prayer for the Dying, A",1987,107,6000000,6.1,581,4.5,4.5,4.5,4.5,4.5,24.5,14.5,14.5,4.5,14.5,"",1,0,0,1,0,0,0
"Down 'n Dirty",2000,102,NA,3.1,57,24.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Naked Spur, The",1953,91,NA,7.4,920,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,0,0,0,0,0,0
"Witness to Murder",1954,83,NA,6.9,119,0,0,4.5,4.5,4.5,24.5,24.5,24.5,4.5,4.5,"",0,0,0,1,0,0,0
"Embrasse-moi",1989,95,NA,7.4,5,0,0,0,0,24.5,24.5,24.5,0,24.5,24.5,"",0,0,0,1,0,0,0
"Doomed to Failure",2004,7,1000,7.8,9,14.5,0,0,0,0,0,14.5,34.5,24.5,24.5,"",0,0,0,0,1,0,1
"Casomai",2002,114,NA,6.7,246,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"",0,0,1,0,0,1,0
"Buio Omega",1979,94,NA,5.8,382,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,"",0,0,0,0,0,0,0
"17 rue Bleue",2001,95,NA,5.7,22,0,0,14.5,4.5,14.5,24.5,14.5,4.5,0,4.5,"",0,0,0,1,0,0,0
"Rupan sansei: Arukatorazu konnekushion",2001,90,NA,7.6,7,14.5,0,0,0,0,0,14.5,24.5,14.5,24.5,"",0,0,0,0,0,0,0
"Act of Violence",1948,82,NA,7.4,274,0,0,0,4.5,4.5,14.5,24.5,34.5,14.5,4.5,"",0,0,0,1,0,0,0
"Norman Jewison, Filmmaker",1971,50,NA,6.8,6,0,0,14.5,0,45.5,0,0,0,14.5,14.5,"",0,0,0,0,1,0,0
"Limbo",2003,7,NA,7.4,5,0,0,0,0,0,24.5,64.5,0,0,24.5,"",0,0,1,0,0,0,1
"Cellar Doors",1989,40,7000,7.1,23,24.5,0,0,0,0,4.5,0,4.5,14.5,44.5,"",0,0,0,0,0,0,1
"Ronda nocturna",2005,81,NA,6.5,9,0,0,0,14.5,0,24.5,44.5,24.5,0,0,"",0,0,0,0,0,0,0
"I Live in a Bush World",2002,7,NA,7.8,12,24.5,4.5,0,0,4.5,0,4.5,0,0,45.5,"",0,0,0,0,0,0,1
"Rock School",2005,93,NA,5.3,39,24.5,0,0,14.5,0,4.5,14.5,4.5,14.5,34.5,"R",0,0,0,0,1,0,0
"Kind of Hush, A",1999,96,NA,5.7,26,4.5,4.5,0,4.5,14.5,14.5,4.5,14.5,0,34.5,"",0,0,0,1,0,0,0
"Desire and Hell at Sunset Motel",1992,87,NA,4.8,92,4.5,4.5,4.5,4.5,14.5,14.5,4.5,14.5,4.5,14.5,"",0,0,1,0,0,0,0
"Stuntman",1968,98,NA,3.8,8,0,45.5,14.5,0,14.5,0,14.5,0,0,14.5,"",0,0,0,0,0,0,0
"Basse cour, La",1992,5,NA,7.6,11,0,4.5,0,0,0,14.5,4.5,24.5,24.5,4.5,"",0,1,0,0,0,0,1
"Rain",1932,92,NA,7.1,239,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Love Cult, The",1970,65,NA,2.5,13,14.5,24.5,4.5,24.5,4.5,0,0,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"Strelets neprikayannyy",1993,96,NA,6,5,0,0,0,0,24.5,44.5,0,44.5,0,0,"",0,0,0,0,0,1,0
"Stars Are Beautiful, The",1974,19,NA,5.5,46,4.5,0,4.5,4.5,24.5,34.5,14.5,0,0,14.5,"",0,0,0,0,0,0,1
"Lean on Me",1989,104,NA,6.9,2451,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Satin rouge",2002,100,NA,6.9,223,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,"",0,0,0,1,0,0,0
"Storefront Hitchcock",1998,77,NA,7.2,90,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,44.5,"PG-13",0,0,0,0,1,0,0
"Kochiyama soshun",1936,82,NA,8.1,6,0,0,0,0,0,14.5,0,34.5,34.5,14.5,"",0,0,0,0,0,0,0
"Calling Bulldog Drummond",1951,80,NA,5.6,49,0,4.5,4.5,24.5,14.5,34.5,14.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Eat the Document",1972,54,NA,6.9,35,0,0,0,4.5,4.5,14.5,14.5,24.5,14.5,34.5,"",0,0,0,0,1,0,0
"High Freakquency",1998,90,NA,1.8,12,24.5,24.5,14.5,4.5,0,0,0,0,0,24.5,"",0,0,1,0,0,0,0
"Himmel kann warten, Der",2000,98,NA,7.3,47,0,4.5,14.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,"",0,0,0,1,0,0,0
"Mujeres infieles",2004,107,NA,3.9,18,4.5,14.5,4.5,4.5,14.5,34.5,0,0,0,14.5,"",0,0,1,1,0,0,0
"Atlanten",1995,96,NA,6.9,18,0,0,0,4.5,14.5,14.5,14.5,34.5,14.5,14.5,"",0,0,0,0,1,0,0
"Luck of Ginger Coffey, The",1964,100,NA,6.6,43,0,0,0,4.5,4.5,14.5,14.5,34.5,14.5,14.5,"",0,0,0,1,0,0,0
"Sanders of the River",1935,98,NA,6,52,4.5,0,4.5,4.5,14.5,24.5,24.5,4.5,4.5,14.5,"",0,0,0,1,0,0,0
"Willow",1988,126,35000000,6.8,10529,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",1,0,1,0,0,0,0
"Osaka monogatari",1999,119,NA,5.3,19,4.5,0,0,14.5,4.5,24.5,14.5,14.5,14.5,14.5,"",0,0,0,1,0,0,0
"Panarea",1997,100,NA,3.2,36,45.5,4.5,4.5,4.5,4.5,4.5,0,0,4.5,14.5,"",0,0,1,0,0,0,0
"Urlatori alla sbarra",1960,83,NA,6.7,10,0,0,0,0,0,24.5,45.5,24.5,0,14.5,"",0,0,1,1,0,0,0
"Sherlock: Undercover Dog",1994,78,NA,2.2,35,34.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,"",0,0,1,0,0,0,0
"Old Bones of the River",1938,90,NA,6.9,33,0,0,0,0,0,34.5,45.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Rich Girl",1991,96,NA,4.9,53,4.5,4.5,4.5,4.5,24.5,4.5,4.5,14.5,4.5,24.5,"",0,0,0,1,0,0,0
"Big Circus, The",1959,109,NA,6.2,87,0,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,14.5,"",0,0,0,1,0,0,0
"Five Years",2002,89,NA,7.6,16,0,14.5,0,0,0,14.5,4.5,4.5,4.5,45.5,"",0,0,0,1,0,0,0
"American Virgin",2000,88,NA,3.7,506,14.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,"R",0,0,1,0,0,0,0
"Tri pesni o Lenine",1934,57,NA,6.4,53,4.5,0,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,"",0,0,0,0,1,0,0
"Kipps",1941,82,NA,6.3,33,0,4.5,4.5,14.5,14.5,14.5,14.5,14.5,0,4.5,"",0,0,1,0,0,0,0
"Healthy, Wealthy and Dumb",1938,16,NA,7.7,67,0,4.5,4.5,4.5,0,4.5,14.5,24.5,14.5,24.5,"",0,0,1,0,0,0,1
"Kyria dimarhos, I",1960,75,NA,7.7,5,0,0,0,24.5,0,24.5,24.5,24.5,24.5,0,"",0,0,1,0,0,0,0
"Vessel Wrestling",2002,13,NA,8.1,28,0,0,4.5,0,0,4.5,14.5,14.5,34.5,24.5,"",0,1,0,0,0,0,1
"No Way Home",1996,99,4000000,6.6,328,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",0,0,0,1,0,0,0
"Kaiwang chuntian de ditie",2002,93,NA,6.3,45,4.5,4.5,0,4.5,4.5,14.5,24.5,24.5,4.5,14.5,"",0,0,0,1,0,1,0
"Con gli occhi chiusi",1994,113,NA,5.6,27,0,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,14.5,"",0,0,0,1,0,0,0
"Crazy Town",1932,7,NA,6.1,21,0,0,4.5,4.5,4.5,34.5,14.5,14.5,0,4.5,"",0,1,0,0,0,0,1
"Bad Bosses Go to Hell",1997,6,NA,4.6,35,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"",0,0,1,0,0,0,1
"Broken Sabre",1965,89,NA,6.5,8,0,0,0,14.5,0,34.5,24.5,0,14.5,14.5,"",0,0,0,0,0,0,0
"Novinar",1979,112,NA,7.2,12,0,0,0,0,4.5,0,44.5,24.5,14.5,4.5,"",0,0,0,0,0,0,0
"Itim",1976,105,NA,9.7,9,0,0,0,0,0,0,0,14.5,14.5,74.5,"",0,0,0,1,0,0,0
"Gui ma shuang xing",1974,107,NA,7.8,18,0,4.5,0,0,0,14.5,24.5,14.5,24.5,14.5,"",0,0,1,0,0,0,0
"Qiao tan nu jiao wa",1977,80,NA,3.5,7,14.5,0,14.5,0,0,24.5,14.5,14.5,0,14.5,"",1,0,0,1,0,0,0
"Horoscope",1991,5,NA,5.5,21,4.5,0,4.5,4.5,14.5,4.5,14.5,14.5,0,4.5,"",0,0,0,0,0,0,1
"Lupo e l'agnello, Il",1980,95,NA,5,10,0,0,24.5,44.5,24.5,0,24.5,0,0,0,"",0,0,1,0,0,0,0
"Christmas Mountain",1981,90,NA,5.7,18,4.5,0,0,0,24.5,0,0,14.5,14.5,44.5,"",0,0,0,1,0,0,0
"Santa vs. the Snowman 3D",2002,32,NA,7.6,72,4.5,0,0,4.5,4.5,4.5,24.5,14.5,14.5,14.5,"",0,1,1,0,0,0,1
"West Beyrouth",1998,105,800000,7.3,462,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"",0,0,0,1,0,0,0
"Pickman's Model",2003,40,2500,6.6,5,24.5,0,0,0,24.5,0,24.5,0,0,44.5,"",0,0,0,0,0,0,1
"Alice et Martin",1998,124,NA,6.4,604,4.5,4.5,4.5,4.5,4.5,24.5,24.5,24.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Pusong mamon",1998,120,NA,6.5,24,0,4.5,0,4.5,0,4.5,24.5,24.5,14.5,14.5,"",0,0,1,0,0,0,0
"Inspirations",1997,100,NA,6.8,14,0,0,0,0,4.5,24.5,24.5,24.5,14.5,0,"",0,0,0,0,1,0,0
"Beine von Dolores, Die",1957,100,NA,5.2,7,0,14.5,0,14.5,0,44.5,14.5,0,14.5,0,"",0,0,1,0,0,0,0
"Bride for Sale",1949,87,NA,5.6,6,0,0,0,0,45.5,14.5,14.5,0,0,14.5,"",0,0,1,0,0,0,0
"Murders in the Rue Morgue",1932,61,190000,6.1,189,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Rider Pride",2001,13,NA,9.4,11,0,0,0,0,0,0,0,24.5,4.5,64.5,"",0,0,0,0,0,0,1
"Love Camp 7",1969,96,NA,4.3,56,4.5,14.5,4.5,4.5,14.5,14.5,14.5,4.5,0,14.5,"",0,0,0,0,0,0,0
"Lao hu tian ji",1978,97,NA,6.2,33,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,24.5,"",1,0,0,1,0,0,0
"Cannibal Holocaust",1980,95,NA,5.9,2468,14.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,24.5,"",0,0,0,0,0,0,0
"Uncle Ben",1978,27,NA,8.3,12,0,0,0,0,0,0,14.5,34.5,4.5,44.5,"",0,0,0,1,0,0,1
"Shop Look & Listen",1940,8,NA,7.9,14,0,0,0,0,0,4.5,44.5,24.5,24.5,0,"",0,1,1,0,0,0,1
"Sampo",1959,67,NA,3.1,146,34.5,14.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Feet of Song",1988,6,NA,7.7,8,0,0,0,0,14.5,14.5,14.5,24.5,14.5,24.5,"",0,1,0,0,0,0,1
"Komissa tis Kerkyras, I",1972,83,NA,3.9,11,0,14.5,4.5,0,34.5,0,14.5,4.5,4.5,0,"",0,0,1,0,0,0,0
"Tweety's Circus",1955,8,NA,7.2,28,0,0,0,4.5,4.5,4.5,44.5,14.5,14.5,14.5,"",0,1,1,0,0,0,1
"Hollywood Mavericks",1990,90,NA,6.3,25,0,0,0,14.5,14.5,14.5,14.5,4.5,14.5,24.5,"",0,0,0,0,1,0,0
"Lazy River",1934,75,NA,4.5,14,0,4.5,24.5,24.5,4.5,14.5,24.5,0,0,4.5,"",0,0,0,1,0,0,0
"3 Godfathers",1948,106,NA,6.9,779,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Shape of Things to Come, The",1979,94,NA,3.3,72,34.5,14.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"I Spy",2002,97,70000000,5.3,5521,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG-13",1,0,1,0,0,0,0
"Rio Conchos",1964,107,NA,6.5,175,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,14.5,4.5,"",0,0,0,0,0,0,0
"Love/Juice",2000,78,NA,6.7,37,4.5,0,4.5,4.5,4.5,14.5,24.5,34.5,4.5,4.5,"",0,0,1,1,0,1,0
"This Is What Democracy Looks Like",2000,72,NA,8.1,44,4.5,0,0,4.5,4.5,4.5,4.5,14.5,14.5,45.5,"",0,0,0,0,1,0,0
"Yellow Teddybears, The",1963,88,NA,4.2,19,14.5,14.5,14.5,0,14.5,24.5,4.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"Pound",1970,92,NA,4.1,29,14.5,4.5,0,0,4.5,14.5,4.5,4.5,14.5,44.5,"",0,0,0,0,0,0,0
"Cheese Burglar",1946,7,NA,4.6,17,0,4.5,14.5,0,24.5,4.5,14.5,14.5,0,24.5,"",0,1,0,0,0,0,1
"Thinner",1996,92,NA,5,2633,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Where's Marlowe?",1998,97,3500000,6.2,188,4.5,4.5,4.5,4.5,4.5,24.5,14.5,24.5,4.5,14.5,"R",0,0,1,0,0,0,0
"Rama Dama",1991,107,NA,6.4,32,4.5,0,4.5,0,4.5,24.5,24.5,14.5,14.5,4.5,"",0,0,0,1,0,0,0
"Four Girls in Town",1957,85,NA,4.8,16,0,0,0,14.5,14.5,34.5,14.5,4.5,0,4.5,"",0,0,0,1,0,0,0
"Woyzeck",1979,74,NA,7,528,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"White Tower, The",1950,98,NA,5.7,84,0,4.5,0,4.5,14.5,24.5,14.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Wraith, The",1986,93,2700000,4.9,1291,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,"",1,0,0,0,0,1,0
"Temporada de patos",2004,90,NA,7.9,215,4.5,4.5,0,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"",0,0,1,0,0,0,0
"Anders als du und ich",1957,91,NA,3.7,40,84.5,0,4.5,0,4.5,0,4.5,4.5,4.5,0,"",0,0,0,1,0,0,0
"Ung flukt",1959,95,NA,5.9,12,0,0,0,14.5,14.5,4.5,24.5,4.5,0,24.5,"",0,0,0,1,0,0,0
"Mirror, Mirror 2: Raven Dance",1994,91,NA,2.9,40,44.5,4.5,14.5,14.5,4.5,4.5,4.5,0,4.5,14.5,"",0,0,0,0,0,0,0
"Ante geia",1990,93,NA,6.9,10,0,0,0,0,14.5,34.5,34.5,24.5,14.5,0,"",0,0,0,1,0,1,0
"Puss n' Toots",1942,7,NA,6.2,23,0,0,0,4.5,4.5,14.5,44.5,4.5,4.5,14.5,"",0,1,1,0,0,0,1
"Hum Kisi Se Kum Nahin",2002,161,NA,5.1,55,14.5,4.5,4.5,14.5,4.5,14.5,4.5,14.5,4.5,14.5,"",1,0,1,1,0,1,0
"Bright Lights, Big City",1988,110,NA,5.2,1461,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"Chat d'appartement, Le",1998,7,NA,8.3,6,0,0,0,0,0,34.5,0,14.5,0,45.5,"",0,1,0,0,0,0,1
"Purchase Price, The",1932,68,NA,5.9,74,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,"",0,0,1,1,0,0,0
"Tank",1984,110,NA,4.9,688,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,"",1,0,1,1,0,0,0
"Tiger von Eschnapur, Der",1938,94,NA,6.5,7,0,14.5,0,14.5,0,0,24.5,0,24.5,14.5,"",0,0,0,0,0,0,0
"Nel gorgo del peccato",1954,92,NA,6.7,7,0,0,0,0,14.5,14.5,74.5,0,0,0,"",0,0,0,1,0,0,0
"Copycat",1995,123,20000000,6.5,7804,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Rollerball",2002,97,70000000,2.8,5328,34.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,"R",1,0,0,0,0,0,0
"Elastic Affair, An",1930,10,NA,6.6,14,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,"",0,0,1,0,0,0,1
"Big City",1937,80,NA,6.3,43,0,0,0,4.5,14.5,34.5,24.5,14.5,4.5,0,"",0,0,0,1,0,0,0
"Cego que Gritava Luz, O",1997,85,NA,4.9,11,14.5,0,0,0,0,34.5,0,44.5,0,0,"",0,0,0,1,0,0,0
"Ciro norte",1998,17,NA,5.6,5,0,0,44.5,24.5,0,0,0,24.5,0,24.5,"",0,0,0,0,0,0,1
"Jigoku no banken: akai megane",1987,116,NA,6.9,57,4.5,0,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,"",0,0,0,0,0,0,0
"Caballos salvajes",1995,122,NA,7.8,255,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"",0,0,0,1,0,0,0
"Citizen Tania",1989,87,NA,8,7,0,0,0,14.5,14.5,0,0,0,44.5,24.5,"",0,0,0,0,0,0,0
"Missing Brendan",2003,100,NA,5.5,35,4.5,0,4.5,4.5,14.5,14.5,4.5,14.5,14.5,24.5,"",0,0,0,1,0,0,0
"Second Cousin, Once Removed",1994,86,NA,3.8,14,24.5,0,4.5,0,4.5,14.5,0,0,4.5,44.5,"",0,0,0,0,0,0,0
"Almost Blue",2000,86,NA,5.3,136,4.5,4.5,4.5,14.5,14.5,14.5,24.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Tulipe noire, La",1964,115,NA,6.6,225,4.5,0,4.5,4.5,14.5,14.5,14.5,14.5,4.5,34.5,"",1,0,1,0,0,0,0
"Grande olimpiade, La",1961,142,NA,5.5,5,0,0,0,24.5,24.5,44.5,24.5,0,0,0,"",0,0,0,0,1,0,0
"Go West",1940,80,NA,6.7,683,4.5,4.5,4.5,4.5,4.5,14.5,34.5,14.5,4.5,4.5,"",0,0,1,0,0,0,0
"Amor nello specchio",1999,104,NA,6.7,16,0,0,0,0,14.5,34.5,14.5,4.5,14.5,14.5,"",0,0,0,1,0,0,0
"Unser Willi ist der Beste",1971,90,NA,5.1,41,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,"",0,0,1,0,0,0,0
"Song of Revolt",1937,11,NA,5.5,9,0,0,0,0,34.5,45.5,14.5,0,0,0,"",0,0,0,1,0,0,1
"Shrimp on the Barbie, The",1990,90,NA,4.7,259,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,4.5,14.5,"",0,0,1,0,0,0,0
"Eve and the Handyman",1961,65,NA,2.6,47,24.5,14.5,4.5,14.5,14.5,4.5,4.5,0,4.5,4.5,"",0,0,1,0,0,0,0
"Finishing Touch, The",1928,19,NA,7.6,67,0,0,4.5,4.5,4.5,4.5,24.5,24.5,14.5,24.5,"",0,0,1,0,0,0,1
"Pilot, Der",2000,6,NA,6.3,21,0,4.5,4.5,4.5,4.5,0,44.5,14.5,4.5,4.5,"",0,0,0,0,0,0,1
"24 Hours in London",2000,90,NA,3.8,242,24.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,"R",0,0,0,0,0,0,0
"Furet, Le",2003,88,NA,4.7,30,4.5,14.5,14.5,14.5,24.5,14.5,24.5,0,0,4.5,"",0,0,0,0,0,0,0
"Animals",1999,90,NA,4.3,23,34.5,0,4.5,0,14.5,0,0,4.5,14.5,14.5,"",1,0,0,0,0,0,0
"Nachbarn",1999,15,NA,8.2,6,0,0,0,14.5,0,0,0,34.5,14.5,34.5,"",0,0,0,0,0,0,1
"Cat's Tale, The",1941,8,NA,6.9,16,0,0,0,4.5,0,34.5,44.5,14.5,0,0,"",0,1,1,0,0,0,1
"Why Daddy?",1944,10,NA,6,7,0,0,0,24.5,0,44.5,14.5,0,14.5,0,"",0,0,1,0,0,0,1
"Defence of the Realm",1985,96,NA,6.8,340,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,"",0,0,0,0,0,0,0
"Great Moment, The",1944,83,NA,5.8,63,4.5,0,4.5,14.5,14.5,14.5,24.5,14.5,4.5,4.5,"",0,0,1,1,0,0,0
"Mamluqi",1958,97,NA,8.8,10,14.5,0,0,0,0,0,14.5,0,0,84.5,"",1,0,0,0,0,1,0
"Let Me Call You Sweetheart",1932,9,NA,4.7,8,0,0,14.5,24.5,34.5,24.5,0,0,0,0,"",0,1,0,0,0,0,1
"Munekata kyoudai",1950,112,NA,7.5,71,0,0,4.5,0,4.5,4.5,14.5,34.5,14.5,14.5,"",0,0,0,1,0,0,0
"Krasnye kolokola II",1982,139,NA,6.4,11,0,14.5,0,0,4.5,0,0,34.5,24.5,4.5,"",0,0,0,1,0,0,0
"Bomba, the Jungle Boy",1949,70,NA,5.2,19,0,4.5,0,14.5,24.5,24.5,14.5,4.5,0,14.5,"",0,0,0,0,0,0,0
"Religion, Inc.",1989,85,NA,3.6,95,24.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Carny",1980,107,NA,6.6,404,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"Tale of the Navajos",1949,52,NA,4.1,5,24.5,0,0,0,24.5,64.5,0,0,0,0,"",0,0,0,0,0,0,0
"Let Me In, I Hear Laughter",2000,65,NA,7.8,12,24.5,0,0,0,4.5,0,0,14.5,4.5,44.5,"",0,0,0,0,1,0,0
"South Sea Woman",1953,99,NA,6.2,39,4.5,0,0,4.5,4.5,34.5,14.5,14.5,4.5,24.5,"",0,0,1,0,0,0,0
"L.A. X",2002,90,NA,1.4,23,45.5,14.5,4.5,0,0,0,0,0,4.5,14.5,"",0,0,0,1,0,0,0
"Cowboy from Brooklyn",1938,77,NA,4.7,49,14.5,4.5,4.5,4.5,14.5,24.5,24.5,0,4.5,4.5,"",0,0,1,0,0,0,0
"Kiss Before the Mirror, The",1933,67,NA,6.2,18,0,0,0,4.5,14.5,14.5,14.5,34.5,14.5,14.5,"",0,0,0,0,0,0,0
"Avskedet",1982,90,NA,5.9,6,0,0,0,34.5,0,14.5,0,0,0,45.5,"",0,0,0,1,0,0,0
"Vagabond, The",1916,34,NA,7,238,4.5,0,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,"",0,0,1,0,0,0,1
"Niu-Peng",1989,86,NA,6.2,19,14.5,0,4.5,4.5,4.5,24.5,14.5,34.5,0,4.5,"",0,0,0,1,0,0,0
"Xi tai hou",1975,165,NA,7.5,17,4.5,0,0,0,4.5,14.5,24.5,14.5,4.5,24.5,"",0,0,0,1,0,0,0
"Uppdraget",1977,95,NA,6.1,24,4.5,0,4.5,0,14.5,34.5,24.5,4.5,0,4.5,"",0,0,0,0,0,0,0
"Blues de la calle Pop (Aventuras de Felipe Malboro, volumen 8), Los",1983,90,NA,9,6,0,0,0,14.5,0,0,0,0,0,84.5,"",0,0,0,0,0,0,0
